run_id,step_id,workflow,tenant,sla_ms,critical_path_ms,attempts,latency_ms,queue_wait_ms,step_attempts,parallel_tasks_count
ca2e5980-de40-4e2d-871a-0febc2d78fa7,85a2258d-57f4-4901-b437-9d7ede8090ea,design,global_style,36055,36055,3,2135,3733,1,3
824ccd5b-9918-4a99-95fd-185e3b4736b4,b0152161-4be7-4d20-9913-d9ec3ba7c961,production,lux_design,42685,5800,2,9566,2774,2,1
fec85fa5-315f-4514-b48b-c61ba786db29,df8e946b-fad6-4d88-99b0-0c0135f9005d,personalization,global_style,13429,13429,1,8226,3124,2,1
424ee853-e597-4c1d-963f-9f9943d47fd3,9127c7a1-8d02-45df-8c91-779b5666c2a4,personalization,trend_hub,19716,19716,1,6162,479,3,4
b032b7c1-88ca-40f8-a4ce-9aefb46a1dba,e109c605-3ad4-49d5-b200-53c4aebfb14d,production,acme_fashion,53563,11333,3,1206,3514,2,4
598092b9-f434-48d2-bbf1-13c5ff3de1a8,b8fa3772-27bc-4dca-95d7-42070c55dedc,sales,global_style,16138,8410,1,5875,1353,3,1
e21ab75d-3c56-4110-93eb-279dc24758eb,35c9eae8-3092-4d54-949b-801cc7780613,design,acme_fashion,40298,20839,4,2319,3322,3,1
44548871-c3ee-4b37-b276-4c57223885cf,9880d0bc-a4b0-4941-a2b3-f4639628c684,sustainability,lux_design,56112,33519,4,2141,3878,3,3
4124f0d6-4d87-45b6-adfc-aa26a940e2fa,488064df-fd1c-4efc-9f2c-3d6e6cb3cdf7,design,acme_fashion,28429,8808,3,5627,889,3,1
20de506a-e55e-4d04-a6c0-7a2f4b90531c,0cc6d82a-6f95-411a-ac89-07db712d8729,design,global_style,55200,9796,1,8389,3854,3,2
c9c63966-2586-4119-bfdf-f1d57d89b0db,9aa1d2c3-2c02-44a3-bbc0-316d1048d0d3,sales,trend_hub,10772,10772,1,3690,924,1,0
642e956a-a78e-49b1-8bf9-3836764d0cde,f564d310-76bd-4bfe-8e86-844761fa538e,design,lux_design,53244,46056,3,8323,2170,2,1
ec94c69c-dbaa-4c75-9428-d7479b71d299,5a91b2d1-45bc-4365-b9e3-b3cbceeb606b,production,global_style,56681,20709,2,4255,1902,1,4
310dab70-878c-4bac-a5cd-49dc0e9d2a00,2d1fcd80-77ef-4ce0-963b-48c8644f3dc0,production,lux_design,53519,20543,1,9281,4873,3,2
946a77bd-d7ba-49a8-9749-8a8aa74a318a,c0136d7f-55cd-4634-b2e3-98f8186a7fc6,personalization,eco_thread,40732,40418,2,6213,2395,2,4
a85fd194-493e-48b7-989b-5d38acef63b0,ec06977d-2081-4175-b045-d692f68ddb62,sustainability,acme_fashion,44905,32075,1,5108,28,1,2
c7f4aef1-e596-422e-827b-5fdd4deaa5ad,39a01a5a-9a9c-445f-8b93-4f4477a4cb58,design,eco_thread,22347,22347,1,4020,34,1,1
f3ca4d70-5fa9-4151-8ced-fda2b52783a3,d2a6f4fe-54d7-4a47-9034-d536d712331c,design,global_style,21920,21920,1,2857,3589,3,0
35423176-ff5e-476f-ab3c-cf7acf77a23d,aa5348d1-a48b-4e3c-adce-f7fa2d49b27e,sales,trend_hub,36822,36822,1,9996,2670,1,4
13b8ff89-8755-48cf-89da-399738364466,bb304dd1-eefc-49c3-93bf-64c5ba046fb7,production,lux_design,51659,33502,4,3789,3365,1,2
aa8d4f79-4c94-4a5a-8a60-920669026c70,c407d4c8-ff75-46fe-a2c4-b059897d91a7,sustainability,acme_fashion,45108,19724,2,4875,588,1,3
f5ce4298-6f26-4164-900f-4103375c7cb6,55122934-842b-4a17-9562-55c0e0371739,personalization,lux_design,28563,6828,2,8605,3218,1,1
1a46160a-3555-4bed-94e1-5599c2c09dbf,c0f34244-38ea-4fe0-ac23-8281921c1f95,production,global_style,12967,12967,1,9135,3138,1,0
6c4ee333-46a1-440d-b6a7-e1608e84eddc,5a2f394a-5bbd-417f-88a1-e66457538e06,personalization,lux_design,50183,20087,1,7055,903,3,1
73b470a6-d447-4acf-8c06-8da24c223eb8,9593cfd2-feca-4d3f-b0df-62a8d6311eca,sales,acme_fashion,16871,15605,2,4882,4086,3,3
ff1c0f5d-3142-4a21-b210-542772ec4a04,93d8dc08-490f-4afb-9139-ed783b8cfdec,sales,global_style,33763,33763,4,8175,2169,1,0
ef8edc94-b9fe-4ea5-a182-6042934728d1,281300d4-0214-4adb-918b-2cb067b02afc,design,lux_design,16916,8482,3,8129,339,3,3
9b61e4d8-5d4f-43bf-ad14-63f55e0b618e,e009ef62-d65b-4fec-bccf-7546dcc2f8c2,sustainability,trend_hub,13734,13734,3,6021,4270,3,1
2a658329-a064-4e0d-b5a2-3bd5540075cf,9e8498c4-df08-4f1f-b1fb-c4a40c024c3a,personalization,global_style,38613,25760,2,5735,1714,2,2
fc3c3e86-b923-4e47-9b3f-fec57ffd49a4,ede59511-a7a7-4732-bfe4-defc761c6a1c,production,global_style,33179,33179,1,3387,4692,1,1
2cea14f0-e4c8-4e7b-bea7-4081b166f28f,0abc5298-bf2f-4aef-8713-6484f8be6a14,sales,trend_hub,59929,8463,1,7582,4546,3,1
207b24b8-685d-4e9a-b43a-c3f613c5009f,9a8631ca-2fbe-4e7c-b07a-356f9ee958da,design,eco_thread,57188,49628,4,6866,556,3,1
5d767cba-e6b0-4904-9c90-feace9414d84,96880ea0-5979-40f3-9088-ad317c063979,design,acme_fashion,40262,7912,3,3566,3087,1,4
e1726462-0937-470d-94e4-c4f80750e040,12ca2a58-accc-4fa6-a19d-04427781c50b,personalization,eco_thread,17677,7648,4,1975,3266,2,3
b70d583d-0f2f-4002-b58b-1864fb853b4a,609fb556-525f-40b8-a686-1b460a1a3d19,sales,lux_design,56871,36623,3,8212,3567,1,3
eda896ee-70a0-40b1-85d6-d674d39b9ec3,265d3477-250a-4046-a29f-50495e519fe6,sustainability,trend_hub,23268,23268,2,2262,2056,2,3
40605d8e-3e46-4218-898d-88f968dda6f1,078370fb-a264-4072-b859-1d5307a5813f,sales,eco_thread,17330,17330,3,6047,3899,1,4
917af08c-4280-41b0-a564-6893bd3e5d3e,c19a54d9-4622-44a0-8f53-3f8c42a16b17,personalization,global_style,25733,25733,4,8382,1016,1,2
66b67971-d43f-428b-ad8d-2b5bbb8009b6,611c3c6d-6b1a-4ff3-bdea-82fb2cda34c6,personalization,lux_design,42947,42947,4,7231,2062,1,1
c40ddbe9-df7f-4e14-bcbd-a869df211e03,5454f6bb-d82a-4efd-a3f1-b0046e6edc6f,sales,lux_design,32286,6112,4,4327,838,1,2
90448997-56e5-47b4-9624-f84703468a6a,da425959-d166-41e1-94ae-8b763cd501fd,personalization,eco_thread,11610,11610,2,6630,1637,2,4
51437a35-f195-4c77-82ad-a2fb28265f19,ce1bbfb8-6f22-45ba-88be-98ebfe97c414,sales,eco_thread,11430,7492,3,3259,4321,2,3
f14e967d-b6ed-45d8-89c7-569d42070110,40879431-c2a3-43da-8ae1-321497f0c13e,production,trend_hub,44922,25207,3,2257,3496,3,1
191137e8-4719-4152-993f-e8e0371caf33,719ad9b9-ab70-4f9f-b500-4e02d17b1afd,sales,acme_fashion,18828,18114,4,1464,1813,1,0
6beb1e09-021e-42ed-b411-116ac1adf169,5d64eab7-42d9-4abc-8fe7-816a5f25a9d4,sales,eco_thread,47913,37285,3,4294,3479,2,0
24130282-fbb0-4504-b527-e0957bddfaea,7f48ff93-0d20-44ba-8c9a-d406215c9c50,personalization,eco_thread,36497,19018,1,7774,1451,2,2
c38118ab-8fcd-4614-ac38-bcb47fa7fdab,5be588e7-25bf-4040-9849-31aa060ed2e0,personalization,global_style,44256,24386,1,8431,2313,2,3
72a3d04f-b2b4-4953-b635-90cc7b67fdb5,08fc7fa4-6cdc-45a1-bbd4-728aa04f99f9,design,lux_design,58889,20740,1,2230,1514,1,0
d9cb4609-b16d-4b76-9a2c-b6dd40fc579a,aa02e6d4-a30c-4e5c-a120-84e81f3010e6,design,acme_fashion,41618,41618,3,4805,1231,3,2
7b12183f-ce03-4902-84a7-bbf7f2fadc0a,69ce0c36-cf68-4cfa-bf7a-153b13ffb9ef,production,global_style,54841,11210,2,7419,1645,2,4
5e16d97f-ccd3-4d70-a935-6babca99fe37,4995a826-bf1c-4c6c-b0bd-b1f8def16e06,design,trend_hub,51332,47363,2,6750,2999,1,2
9ddcdf82-a8ca-46d7-a550-52cbc1286728,7ce5c626-b136-4336-a507-bf71deea2b8d,sales,trend_hub,31526,31526,2,4856,3440,2,2
a27de478-bfa3-46e4-98d6-f447ce18f8c8,caac787d-d32f-48cf-abdb-a54e5a4ed579,personalization,eco_thread,59327,15743,2,4135,4056,2,2
51f3b3f7-57c9-49ff-bb8c-3e141b52107b,aa6908a0-a717-4947-8046-815956a100ee,design,eco_thread,35158,35158,1,7953,305,3,1
3f9815a1-770d-4208-8c56-315536e70e59,c33ca750-84f2-4697-8605-b02425bfc50f,design,trend_hub,30032,30032,1,7034,3536,2,2
7da55462-6025-40b5-8049-e700374122e7,9c8c8b0a-8fe9-4bc7-92a5-8ddbfc353104,production,eco_thread,42846,9588,4,5589,1723,2,2
d7c3d3cf-1be7-47f2-acb8-62cd5e42d447,240c841f-e74b-41d6-88ec-d960fad98a29,production,acme_fashion,49936,6311,3,2546,1689,1,1
a52a3d4e-ca1f-47e0-af8d-95896f72a13e,7ae06fe1-3262-4e22-938e-0ac87821d8a9,sales,eco_thread,34794,25432,3,7065,1517,1,1
fa3d1846-cfdc-4109-8186-97638718aa5a,157010dc-cab0-4f19-a577-dc7c2b9935ec,personalization,lux_design,10448,10448,2,2094,3917,3,4
a52a3511-8c22-4080-ad40-51e6adb0a3d2,9f7833aa-1e92-4b9b-8869-5cec3721cf00,production,eco_thread,55331,6321,1,3411,419,1,3
414f82e9-ac90-4774-b407-0b598a44984b,ab6dcb1d-f6d2-40d5-8ed5-3b00c80dc171,design,global_style,33861,18812,2,3617,2936,1,0
f0d0e082-9bdb-412d-ac71-f296f88604dc,515ce5d5-7d6a-4ff3-ad24-e917bd7c652a,personalization,acme_fashion,33141,33141,4,9954,3862,3,0
bce94a4d-cceb-46f8-a4d2-3b450952912e,e800c23e-40b7-4d04-89ed-ff2044f510ee,personalization,global_style,14074,14074,3,5145,4229,2,2
b828d97a-72d0-4838-afab-8dae4c344fe2,6c3dd306-f727-4fab-8974-600a7565985a,design,global_style,11406,11406,3,3775,1450,3,4
ba8571f2-e369-4843-9e90-f62469630f4c,d6809d34-ca13-4851-9278-8df8421cf5c2,production,lux_design,36823,16654,2,7628,3096,1,2
d37e5474-3b71-4d7b-9fad-866482209ad3,c8546194-aac5-432b-91ff-6bf864303dbc,design,acme_fashion,28291,28291,4,4155,3261,3,0
7a96d49c-0d6a-4a16-a018-74e8413f54bb,8abd6703-4f8f-45cc-b17e-235711d1089c,personalization,acme_fashion,46568,3726,3,4970,1164,2,1
f8820ea3-a7ed-4381-af24-15fb9fd5c5ef,ce47c72b-f9d4-4777-8eac-bafdc274e0e9,sustainability,acme_fashion,37003,6760,4,8972,1869,3,3
34a9dbc7-a704-4b11-a15f-98d8c4dc680d,6bf1a38e-dfd8-4d05-97dd-9d5c96add89e,sustainability,acme_fashion,51851,25190,4,9775,1819,1,4
cab9be96-bdf7-4159-bcea-61e3b8a33d83,d91e13d2-d553-4371-95d0-288b3f406f40,sales,acme_fashion,39406,4875,2,6415,2705,1,1
5da98d1c-e5c3-4789-95a9-b20622c4daf1,815daeab-fe80-4cc0-9e81-9728fd0efd33,design,lux_design,59823,26377,1,5331,3515,3,3
bdb052a3-0529-4866-95dc-bce8e2aa3477,c9d4b2ca-345e-4075-b027-287446f4fd18,design,eco_thread,28312,28312,2,2942,1342,2,4
38d77151-d9be-48fc-8e05-f385c7e9f34c,bad5b5d0-b655-430b-a780-8f91a8c5f1ba,sales,global_style,48108,7033,1,7026,2226,3,4
f64454ac-b1b5-4193-a471-dc60d89ce942,728e366f-004b-426c-9081-35d2d37e818e,sales,acme_fashion,6382,6382,4,6382,1079,2,0
071ecdc5-ce61-4ee8-b1f7-de270cf171f3,598d9dfc-91b8-42e8-818e-f0daac53fe2d,sales,eco_thread,39171,20373,1,1191,4206,2,1
e8baa541-4369-401b-9425-d74aabe83be2,665ec1fb-61ed-421e-bcf7-5908c83e2fa0,personalization,eco_thread,46779,6744,4,1861,4563,3,4
b93d4126-33c0-4668-945b-f6c773705426,2a8bc4bd-6df1-4a1d-a2b2-0b6742ba700b,design,global_style,8292,8292,3,7711,2779,2,4
b9a80407-3e25-42b4-97be-5fe0417c8021,da584901-7b57-4df5-9382-5f636822bae5,personalization,lux_design,46779,19977,3,1649,2528,1,3
e5d8f591-e1b4-4905-baea-c2d372e42030,020c1873-1055-4b35-b06f-fd533b5c0b60,sales,trend_hub,38187,35402,3,5134,813,3,0
705050d6-17ab-4efc-91c6-22c98113b7ae,3ffe0417-ed9c-4ba0-a014-78b0a1c86285,design,trend_hub,17411,17411,2,8587,2031,2,2
c47c35ce-02c1-4d5b-8cf7-a71faef1414f,63e7e00a-89ce-4bbb-ba72-ce5d578e7a52,personalization,eco_thread,42285,13651,2,9828,322,1,0
586d9279-5c4a-4922-a8aa-5a59bec54166,2be908b6-8c4d-423d-88be-f93bc6b80d4d,personalization,global_style,57454,36703,4,2036,2969,3,2
0adfff35-409d-4b7f-8d34-b2a27dacd4eb,314eb65c-8d9e-45b2-a3f9-0f478e0463aa,sales,trend_hub,20422,16395,3,5131,903,1,1
eefa6904-614f-4eb8-8541-34bc6e94eac3,8dee6070-f9b4-47c8-8d1a-00665b7f6cf5,design,eco_thread,47468,32808,2,3148,1541,1,1
9e7074fd-22ba-4dc1-8779-e591ca4b8b42,7e67885c-9400-4f7a-812e-059d87395ac5,sales,lux_design,37371,37371,3,6457,3503,1,4
07decfcb-cf64-48b0-af2a-4d9205b00b60,69961efc-ee9e-4935-b58b-724619460275,design,trend_hub,10693,10693,2,7079,2653,2,1
b5fc566b-c792-4246-9256-46e8cae11bc7,2a25ecf9-cd93-41ab-85ff-56a07d6705af,sustainability,eco_thread,38535,38535,1,3430,2476,3,4
205d0a26-e9e3-46f0-b53f-0f59b1f8f370,5f04aef2-13aa-4105-9be1-ca7349184fdd,production,eco_thread,56196,27306,1,2879,3340,3,0
b9224790-78eb-4efa-a0d1-612b404aebdc,1c327026-3257-402a-967c-ea49f4a1426e,production,acme_fashion,19818,19818,3,8542,4243,2,1
cf31e925-df10-43bf-b091-1072aba3df19,c648a5e3-f6e3-4bfe-a558-8310d417a67e,production,lux_design,36238,17376,4,3011,1141,3,0
2d223b11-74b8-4a9a-aeb9-4609f20cdd2b,26a43be7-d2f4-4efc-a485-13554b801675,sales,acme_fashion,35874,8889,2,4373,849,1,0
93006659-0e8a-4d54-98bf-64504c025eda,e4b0f47d-f5f3-4acf-9391-6f8409c60e80,sustainability,global_style,31715,31715,2,8357,366,3,1
af7c94bc-8c30-4d2d-8cb9-262b54734174,8300038f-2c07-4b49-aaa1-6a3dfbe4f811,design,acme_fashion,32605,32605,1,2289,2897,2,0
bafa805e-cd69-49b2-98e6-221a412962b0,d7d4ab22-4072-4e9d-89d2-e2ef2391908d,personalization,acme_fashion,39317,23584,1,2447,1089,1,1
a87e6530-24bf-481a-8c71-4e3ef2d71043,17ac2150-7147-477e-ab64-4731b90bc9cf,design,trend_hub,36174,36174,4,4199,4041,2,1
296b6cc3-870d-42e9-a830-1cf3d7fef266,65fe3935-aceb-4128-8d6c-dd84d149b59a,personalization,eco_thread,14956,14956,4,7381,2038,1,1
842e2c12-7522-4c58-a0f5-4abc2a11147c,295056ee-6814-4c6b-acb0-f360e8910ac4,design,lux_design,43908,37610,4,8522,2860,1,2
3be9249e-d1a2-43bb-8f33-17b686e00d91,396d3aa6-6113-4dcc-8e2d-4cc13fae0f3c,sustainability,acme_fashion,15837,13058,3,7059,4270,3,0
67d12267-5157-477d-b1a5-03255f4994c0,69ca0cc7-e8c8-4231-84a7-5641d0b45603,personalization,lux_design,8716,8716,1,4183,1854,1,3
59206552-8a26-478f-9f60-56b13ba648ee,7339902d-5490-44f5-9e71-b268c8b906d6,sales,acme_fashion,9481,9481,3,6462,4683,2,1
95d22bca-4c95-48b0-aba0-1dc18100f5aa,a8a74864-8845-4403-869f-103856f853d2,design,global_style,29282,7658,1,4216,494,3,0
99bc0254-4b3e-46b7-997f-0698e4bfad5a,f01aafe9-b049-4d8a-aea2-18b7ecd6cac2,design,acme_fashion,11548,11548,1,4136,3182,2,4
1edb4458-ace4-4a20-b738-800d68aa96f3,7a5fd563-1e16-4184-ba09-2ea7cd3043b8,personalization,trend_hub,56445,43312,2,4318,1784,1,1
af6be734-cec8-47df-beed-859915313d8b,d6b1a59f-ebc2-47ae-9fb3-e8c4f9a669c5,sales,eco_thread,42605,42605,1,3782,3510,2,1
b32b74e8-e160-47a0-835a-31fe0c8480e7,02538aa0-7584-4764-8df7-1b7de34d2e6a,sales,global_style,12758,12758,1,8657,3786,2,3
c491c060-8708-47ac-8cac-7be03b32ac0b,b74ca203-c0de-40ae-bef0-1ab1928a43ac,sustainability,acme_fashion,48668,20154,3,5920,4130,1,2
1343bdc6-2182-421e-ad59-ff95c913761e,e3050264-1cdf-4358-b62c-b559f737b593,sales,lux_design,28177,22539,1,7324,998,3,2
0abbf34f-b064-4d9a-90ed-854bd2f41b24,8c882035-3903-4bee-b27a-8b0b5e699b99,sales,global_style,29022,14777,3,7327,4469,2,1
ded5cd60-45c5-4a2d-9eed-70835ae704bf,4be4688b-d81f-4f33-a283-63b1bfd91b13,sales,global_style,45761,37396,4,9417,1451,1,0
122445da-c818-4b1d-9286-4000e44f9292,0923c392-41ec-4b10-8144-d6bef868b88c,production,acme_fashion,10542,10542,1,1776,1751,3,4
b9cfc1d1-2a13-413c-bf35-f8329efdb9c2,af8a198d-876a-4706-a172-fbb6c2216049,sustainability,global_style,30476,30476,1,6208,2280,3,4
894284e8-eb3d-4acf-a1a2-885f75c13f17,65622f1b-fbd9-49e9-813e-1d988e46fb75,design,lux_design,35784,9031,3,1687,4800,3,0
2a5477bb-7131-4853-8c4e-d234edea5b4a,215871f9-6fbf-4862-9f9a-d18c6a428c24,personalization,global_style,27740,27740,4,1529,4658,2,1
6557dc89-f53a-4e7b-9f17-10f6d38a3274,2eadbd5c-5b0a-4a9b-88a5-485efbd12854,design,lux_design,29817,9439,2,6067,2934,2,4
3e5273fd-8227-41a6-9d75-ee3f560a73b8,c8ceb808-6a98-4cde-81dc-c136c82d1855,sustainability,acme_fashion,52596,25785,4,9080,3734,2,2
0231ae19-3e71-4c37-9d23-c6e0944b718c,7d1002aa-bdeb-4d88-b718-76fd38c4d24c,personalization,eco_thread,21052,16392,3,6518,3346,3,0
21717bd8-0a76-4bd5-a38a-e43c6f81230f,97a7f0c5-5a6b-47d4-8f13-966641efebb3,sustainability,global_style,40153,31669,4,3153,1873,2,3
62eac998-0c5d-4197-b282-c297d6794055,df65628c-0c65-4250-894a-6268b10bd0b2,sales,eco_thread,52076,31939,3,7094,4534,1,1
cae856f1-54f6-417e-a29c-075ccd5bccf7,8368a686-33d8-4906-b65f-6c3387226ea3,personalization,lux_design,58420,54618,3,7974,3803,2,0
48c49754-d61b-4c02-8f1e-80af0f92f096,ae20e1dd-24d9-49eb-85f3-ee00209452dc,sales,global_style,5671,5282,2,5671,1979,2,4
ab52a12d-e04b-4b7b-8473-8cfc40cf4141,0b02f7c1-c8da-4eed-9ad7-39fd8ac41144,design,trend_hub,5163,5163,1,5163,698,3,1
d21c7d52-f254-4c6e-872a-6261ed10062b,9ebca988-34bb-46fb-bbd0-66d802d69bcf,design,eco_thread,46424,46424,3,4103,1312,2,2
ff95036c-b7de-476a-b530-3c6f37d7bd34,fc052293-8463-4a13-a808-73a983b2c5cb,personalization,global_style,49002,27364,3,3440,2962,1,1
65b33478-abee-4fe5-824f-b4dd5b8aef3f,c3ec77bc-b674-47d4-a991-cb558020d4d2,personalization,eco_thread,58744,4998,2,5135,2938,3,1
d647085c-bd1d-4466-bb3c-942a294dfd90,199c6ba8-097a-4e0e-864c-b092589448dd,sustainability,global_style,9795,9795,3,8124,4787,1,2
5fd0f1c4-e942-4695-b3f3-f7f4c18ef77a,fa4eed93-eb3e-4e07-b54b-c9cb2cee10bf,sustainability,acme_fashion,15634,15634,1,6201,2300,3,2
24fcd477-400c-4962-a00e-62570ef1e011,f6183263-8b68-4925-b040-26210f242807,sales,eco_thread,9798,9798,2,1844,3197,3,1
eed22747-5fc1-4b2e-ab2c-0127610de257,c1814478-bd6f-4554-af83-7091fe58e91c,personalization,trend_hub,27420,27420,1,1446,126,2,2
e9c55699-599c-46ed-9d54-98932238abb7,19e1c3da-dced-412b-8194-cdd0baf32889,design,trend_hub,56507,15336,1,4915,1191,1,0
5989221d-d151-42d3-8255-50e7ff766f9d,cb7f53ee-edad-42a2-b8ce-293ff30b4d64,sustainability,lux_design,34300,12342,2,4109,2639,3,2
2e651359-65dd-40f9-a814-b517c4638b27,ce302824-11be-44b5-95c2-695a0224a82a,sustainability,global_style,29345,29345,3,2234,4389,2,2
06dc11a6-2446-48a3-bdec-b1fa67c33711,7e8b5238-f0cb-49fa-9d0f-0a4eb0a9b6d1,design,eco_thread,15749,10446,1,7587,3916,3,1
26454e22-d843-4b13-a052-9f6e7c26d86d,e0a3af87-4f19-412c-a218-94de4e59fb2c,sustainability,lux_design,43595,43595,1,1226,1366,3,0
c95edb47-7d3c-4a46-a1dd-ae7fb84797de,935156b8-4b80-45fd-8a0e-2d07d40c3d8c,sales,eco_thread,30121,30121,1,5143,1019,3,3
9a5fac06-195c-46c4-b32e-f38a507cfbfe,8f5a7de1-eb7c-4f1b-8351-56a5cb0dbd7d,personalization,global_style,42487,10461,1,8185,4079,3,3
74fd1dc8-ce49-4161-a102-532800012ac3,f9719b2a-d503-475b-a0ce-a2e0e8a41ed2,design,trend_hub,33411,33411,2,6558,4514,3,4
67ffb38e-273d-4e32-aeb4-fff6ceac7036,893b78ab-024b-44fa-bed3-351bc68a9da9,personalization,acme_fashion,38361,13516,2,1186,4539,3,2
00ea1f5b-223e-4ce3-bdae-4f7042638a6a,6b420f11-fcab-4c79-b2ab-8cfbfb2e8db9,sustainability,trend_hub,26223,16749,4,3535,684,2,2
dd263fbd-4c64-4042-94b2-c9852f36d3c8,fe66ec10-8596-4ae2-b489-38aa1a76d0b8,sustainability,lux_design,12394,12394,4,2932,3629,3,0
372749e2-c80c-4a94-8f12-519adabb44c5,8097a035-a0ef-43c1-a9fd-651d3a245086,design,acme_fashion,19056,19056,1,3032,2887,1,3
bec436b1-8d6b-4175-b1a3-7c78435062cc,d1bf0c66-6708-429e-bc88-c89659f177f5,sales,lux_design,33380,33380,3,2252,1462,2,4
8a6255f0-f83f-42fc-baa7-a66ae27adf79,d4dce730-42b1-4011-a70d-d8fa70427958,production,global_style,31035,27950,1,6509,4086,1,0
2c154a1f-577d-4898-8637-e8cf5c559a7c,174e2d97-2b8d-41f8-8f89-3852068d569f,design,acme_fashion,35620,35620,3,6074,2261,3,2
840bc87e-dec1-46f9-bbea-9622a60a97c7,9fa2823d-d362-4c71-9fb6-15d05df7a27b,production,lux_design,24877,24877,1,2881,4180,1,3
433499c4-5c16-4b27-9fc6-493e33c49e75,e42d77e1-a60d-4191-8a33-dd250c52068a,production,global_style,48404,13213,4,1269,2841,3,4
145b2926-7741-4833-9c00-758b875f4cdc,321c3dd9-dccc-47e2-8ed4-030dfb4f0e83,sales,trend_hub,56824,39027,4,2630,1767,3,1
8ad75f20-c220-42dd-a6ce-306d872a5fd4,807de2ea-b99c-43a3-b4f3-c6b8903c9de2,production,global_style,58352,31011,3,5405,4180,2,3
b0f12e7d-9fdf-4e95-b4a0-9d6b494ff220,e5aace11-abe6-4df8-9bbf-d863c83db7e6,production,eco_thread,35911,35911,1,7139,3560,2,4
904fcd34-bcfa-48f8-8eac-94e2f06ca13b,b50903c7-def0-4927-bca8-1b9e349e6b13,sales,global_style,37784,37591,3,2574,2112,3,0
3effa276-6f13-4871-9c7b-a2c954983076,236c129e-7269-4bc7-9f86-c0f8b2f0f3a0,production,global_style,8191,8191,4,2695,4758,2,1
d348b8be-14ec-42ba-8834-6433fcf40784,42cbd0f9-ac64-4cd6-999f-c248c00eef1b,production,eco_thread,38160,21626,1,4258,626,1,4
bb5dfe4f-2946-42f1-89a3-e2c33120c371,88d0851e-3c87-4a5f-93a3-adfb77df5b9c,production,lux_design,30000,16467,1,4262,4159,2,4
475a43d0-9dd4-4307-855c-81a29703bd56,59b4cbb3-0ac5-4481-ad4d-54e7b658df96,design,lux_design,44040,42758,3,2445,3414,2,2
35f19201-1693-4be9-a8fe-b2ac6ee249e6,2020ce8d-0689-4e7c-a07e-86f85e175d47,design,global_style,54723,6134,2,7263,1375,1,3
b3585380-31da-4ad4-87e9-89611e8ab88f,001b1185-92df-4418-baca-9e061a9162bb,design,eco_thread,8631,8631,3,8631,1181,2,2
554cc7c9-a458-4940-98a1-478f645fd173,3fa5a9c7-5254-487e-99a1-cf30dd1c5b4d,sales,eco_thread,11172,11172,4,1052,490,3,1
9a3aa6dd-8116-49c9-b14e-381cf15b4b03,fa7c4361-c31a-4155-a70f-57caf0494ed5,sustainability,trend_hub,47080,18434,4,6570,3729,1,4
8005a104-6aae-4070-894e-12cbc6bdc7bf,1b9e630a-2804-4d1a-b122-17dbc06fe192,production,lux_design,28561,28561,4,8579,3534,3,2
63df140d-3231-41af-b1d0-5ca8aba5c944,33fa038c-dfdb-470f-9b1d-23f9914b0021,production,acme_fashion,29817,13233,4,2666,3296,1,3
219face1-60aa-432e-b9a8-e9298bc11b32,d1ddd356-91fa-4521-b736-5c5e504b7f19,sales,lux_design,25281,25281,4,7901,1940,3,1
f0efea96-5dd5-47f6-b553-a4197c3a7446,8bb44f47-0750-4b79-904c-d74cae77629b,production,lux_design,33671,4141,2,3785,4408,3,0
4ac21963-8985-49a3-bdac-1723108c87ef,1415e7da-62e8-4474-85e9-fa706366e1f1,design,trend_hub,56431,21019,1,1719,1882,2,2
8664da68-c166-4acc-848a-85584107b657,5ebc34bc-c9d7-4faa-93c9-e81fac03abaf,sustainability,acme_fashion,30364,23384,3,9597,4908,3,1
0eba6df7-94a5-4179-8f96-6eb5f9d6fa8d,4b9053fd-f49d-4758-8a8a-1312f503b180,personalization,trend_hub,46674,45903,3,7855,2987,2,0
d02eb1c6-88f0-456c-9bec-f3e6a151c53d,c4a8e705-232b-49fc-9970-42c055899576,production,acme_fashion,32425,32425,4,3294,3159,1,2
01680ffa-e7a5-483e-8d29-29c45dc79596,83039a7c-f5c5-4573-b2c7-f8a54178052d,design,global_style,54927,39129,3,9263,4775,3,1
1bc382b7-a073-4e4a-81c7-2bd252831d9f,b1de4456-f721-4de3-809f-9cfd15e5b574,personalization,acme_fashion,33602,25967,4,5482,4530,3,1
26f34c89-27d3-452b-8439-dc16ee313ac8,761a3069-51dc-4523-a63b-c229c37588a2,sustainability,trend_hub,28253,28253,2,1698,681,1,2
8f153f9a-4a0e-4300-977d-0e5491f92b46,15b12b8b-90dc-4821-836b-86b2a95b11e5,personalization,lux_design,56399,14172,2,8243,1073,1,1
702e1f67-d41d-4cb9-b7b9-eb52bf75197f,f38a5461-6821-44c7-990c-55eec002ad3b,design,acme_fashion,28472,19390,1,6918,2387,3,4
77d43036-9cc0-4253-a7e2-b94c1806cc35,6c8760af-fc24-4d01-9aa9-85c099c7fd72,personalization,acme_fashion,54230,6267,2,1348,2394,1,2
7bea1db9-c3ca-4aec-bdba-b69135bcf7ca,6d6cc9e4-a18f-496c-8530-9fa68ee2adb3,sales,eco_thread,13080,13080,2,6374,2693,2,1
ad6ae9ac-ffbe-4078-8063-693d4140506e,de9725c8-6ab0-46e3-bc0c-2a512c622ff6,personalization,lux_design,12099,12099,1,8869,1370,1,0
